python,django,react,rest_api,mysql,docker,aws,git,javascript,html,css,experience,projects,certifications,education,ats_score,label
0,1,1,1,1,0,0,0,1,1,0,8,3,3,2,77,Highly Suitable
1,1,0,1,1,0,1,1,1,0,0,4,2,2,2,39,Highly Suitable
1,1,1,0,1,0,0,1,1,1,0,0,3,5,0,22,Suitable
0,1,0,0,1,0,1,1,0,0,0,5,6,0,1,46,Highly Suitable
1,0,1,1,1,1,0,1,1,0,0,6,3,2,0,73,Highly Suitable
0,1,0,1,0,1,0,0,1,1,0,1,8,4,0,94,Suitable
0,1,1,1,0,0,1,0,0,1,0,5,0,1,0,26,Suitable
1,1,1,0,1,0,0,0,1,0,1,5,6,3,2,40,Highly Suitable
0,0,0,0,1,0,1,1,0,1,1,0,6,2,2,75,Suitable
1,0,0,1,0,0,0,1,1,0,0,1,3,5,2,94,Highly Suitable
1,1,0,1,1,0,1,1,1,0,0,3,2,3,0,44,Highly Suitable
0,0,0,1,0,0,0,1,1,1,0,8,2,3,1,89,Suitable
0,0,0,0,1,0,0,1,1,1,1,4,4,5,2,30,Suitable
0,0,0,1,0,0,1,0,1,1,1,8,2,4,1,84,Highly Suitable
0,1,0,1,0,0,0,0,0,1,0,6,4,4,1,79,Highly Suitable
1,0,1,0,0,1,0,0,1,0,1,6,1,4,2,59,Highly Suitable
0,1,0,1,1,0,1,0,1,0,0,7,0,4,0,89,Highly Suitable
1,0,0,1,0,1,0,0,0,1,1,7,5,0,1,71,Highly Suitable
1,1,1,0,1,1,0,0,0,1,1,7,6,0,0,26,Highly Suitable
0,1,0,1,1,1,1,1,0,0,0,6,7,5,0,81,Highly Suitable
0,0,1,1,1,0,1,0,1,1,0,1,6,5,0,97,Highly Suitable
0,1,1,1,0,0,0,0,1,1,1,3,1,4,2,81,Highly Suitable
0,1,0,0,1,0,1,0,0,1,1,6,5,2,1,77,Highly Suitable
1,1,0,1,0,1,0,0,0,1,0,7,3,0,1,39,Suitable
0,1,0,1,0,1,0,0,0,1,0,4,6,0,1,22,Suitable
1,0,1,0,0,0,0,0,0,1,1,3,8,1,0,68,Suitable
1,0,0,0,0,0,0,0,1,1,1,4,4,1,2,100,Suitable
0,0,0,0,1,0,1,0,0,1,1,8,0,3,0,94,Highly Suitable
0,0,1,1,0,1,1,0,0,1,0,0,4,5,2,48,Highly Suitable
1,0,1,0,1,0,0,0,1,0,1,3,1,3,2,90,Highly Suitable
0,0,0,0,0,0,0,0,1,0,0,5,6,2,2,69,Needs Improvement
1,1,0,0,0,0,0,1,0,1,1,6,8,4,1,56,Highly Suitable
0,1,1,1,1,1,0,0,1,1,0,1,7,4,1,51,Highly Suitable
0,0,1,0,1,0,1,0,0,0,0,2,8,3,2,47,Suitable
0,0,0,1,0,1,1,0,1,1,0,1,2,0,2,74,Suitable
0,0,1,0,1,0,1,0,1,0,0,7,6,1,1,93,Highly Suitable
1,0,0,1,0,1,0,1,0,1,0,4,8,3,2,83,Highly Suitable
1,0,1,0,0,0,0,0,0,0,0,4,6,3,0,97,Suitable
1,0,0,0,0,0,1,1,0,1,1,5,2,0,0,87,Suitable
0,0,0,0,1,1,1,1,1,1,1,0,6,2,0,41,Suitable
0,0,1,0,0,1,0,0,0,1,1,5,6,3,1,55,Suitable
1,1,0,0,0,0,1,0,0,1,1,8,5,2,0,84,Highly Suitable
0,0,0,1,0,0,0,1,0,1,1,3,8,3,1,70,Suitable
1,0,0,0,1,1,1,0,1,1,0,5,7,4,2,65,Highly Suitable
0,1,1,0,0,1,1,0,0,1,1,7,6,2,1,48,Highly Suitable
1,0,0,1,0,0,1,0,0,1,1,8,8,1,1,72,Highly Suitable
0,1,0,1,0,0,0,0,1,1,1,5,8,1,2,26,Highly Suitable
1,0,1,0,1,1,1,1,0,0,1,8,8,3,2,33,Highly Suitable
0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,44,Not Suitable
0,1,0,1,1,1,0,1,0,1,0,5,8,2,2,55,Highly Suitable
0,0,0,1,0,0,1,1,1,0,1,0,6,3,2,50,Suitable
0,0,0,1,1,1,1,0,0,0,0,7,3,4,0,40,Suitable
0,0,1,1,0,1,1,0,0,1,1,0,7,4,0,42,Highly Suitable
0,1,0,0,0,1,0,1,0,0,0,6,5,0,0,49,Suitable
0,1,1,0,1,0,1,1,0,0,0,5,1,1,2,65,Highly Suitable
0,1,1,1,0,1,0,0,0,1,0,7,1,2,1,31,Suitable
0,1,0,1,1,0,0,0,0,1,0,7,3,2,2,62,Highly Suitable
0,1,1,0,1,1,0,0,0,0,0,8,5,5,1,75,Highly Suitable
1,0,1,1,1,1,1,0,1,1,1,5,8,1,0,32,Highly Suitable
1,1,1,1,0,0,1,0,0,1,0,4,7,2,0,72,Highly Suitable
1,1,0,1,1,1,0,1,1,0,1,3,0,2,0,87,Highly Suitable
0,1,1,0,1,0,0,0,1,1,1,8,5,0,0,71,Highly Suitable
0,0,1,1,0,0,1,1,0,0,1,5,2,4,1,24,Suitable
0,1,0,0,1,1,1,1,1,0,0,5,1,3,1,24,Highly Suitable
1,0,1,1,1,0,1,1,1,1,0,7,1,5,0,43,Highly Suitable
0,0,0,1,1,1,0,0,1,1,1,2,3,1,0,41,Suitable
0,1,1,1,0,0,1,1,1,1,1,4,7,3,2,97,Highly Suitable
0,0,0,1,0,0,0,0,0,0,1,5,0,0,1,99,Needs Improvement
1,0,0,1,0,1,0,0,0,1,0,0,2,3,0,75,Suitable
1,0,1,0,0,1,0,1,1,1,0,0,1,2,1,35,Suitable
1,0,1,0,1,1,0,0,0,1,1,4,1,3,1,22,Suitable
1,1,1,1,0,1,1,1,0,1,0,4,5,1,0,59,Highly Suitable
1,0,0,0,1,0,0,1,0,0,1,4,4,0,2,34,Suitable
1,0,1,0,0,1,0,0,1,1,1,8,2,1,2,48,Highly Suitable
0,0,1,0,0,1,1,1,1,0,0,0,6,2,0,91,Suitable
0,0,0,1,0,0,1,0,1,0,1,2,7,3,2,45,Suitable
0,1,1,1,1,0,1,0,1,1,1,2,5,5,1,64,Highly Suitable
0,1,0,0,1,1,1,1,1,0,1,0,8,1,1,32,Highly Suitable
1,0,0,1,1,0,1,1,0,1,0,1,5,4,1,22,Suitable
0,1,0,1,1,1,1,1,0,0,1,7,8,4,1,86,Highly Suitable
1,0,1,0,1,1,1,0,1,1,0,1,2,1,2,21,Suitable
0,0,0,1,0,1,0,1,1,0,1,8,3,2,0,28,Highly Suitable
0,0,1,0,1,1,1,0,1,1,1,3,1,5,2,50,Highly Suitable
1,1,1,0,0,1,1,0,0,1,0,3,1,2,0,59,Suitable
0,1,0,1,0,1,1,1,1,0,0,0,6,5,0,100,Highly Suitable
0,0,1,0,0,1,1,1,1,0,1,2,8,1,2,65,Highly Suitable
1,1,1,1,0,0,0,0,1,1,0,4,7,5,2,77,Highly Suitable
0,1,0,1,1,1,0,1,0,1,0,0,2,0,1,81,Suitable
0,1,1,1,1,1,0,0,0,0,1,4,0,1,2,99,Highly Suitable
0,0,0,1,0,0,0,1,1,0,1,1,8,4,2,80,Suitable
0,0,1,0,0,0,0,1,1,0,0,8,1,3,1,30,Needs Improvement
1,0,0,0,1,0,0,0,0,1,1,7,4,2,1,62,Highly Suitable
1,0,1,0,1,1,0,0,0,0,1,7,8,4,1,96,Highly Suitable
1,0,0,0,0,0,1,1,1,1,0,0,4,4,2,73,Highly Suitable
0,1,0,1,1,1,0,1,1,0,1,5,3,3,2,48,Highly Suitable
0,0,0,0,1,1,0,1,1,0,0,8,5,3,2,75,Highly Suitable
1,1,1,1,1,0,0,1,1,1,0,6,5,3,0,39,Highly Suitable
1,1,1,0,1,1,0,0,0,1,1,6,1,4,2,24,Highly Suitable
1,1,0,0,0,1,0,0,0,0,1,0,3,1,1,82,Suitable
1,1,1,1,1,0,1,0,0,0,0,2,0,3,1,49,Suitable
1,1,0,0,0,0,1,1,0,1,0,6,6,0,1,41,Highly Suitable
1,1,0,1,1,1,1,1,0,1,0,2,7,3,2,96,Highly Suitable
1,1,0,0,0,0,1,0,1,0,0,0,1,4,0,93,Suitable
1,1,0,1,1,0,0,0,0,0,1,3,3,4,2,67,Highly Suitable
1,0,0,0,1,1,1,1,0,0,1,5,3,0,2,82,Highly Suitable
0,0,0,0,0,0,0,1,1,0,1,6,5,2,1,24,Needs Improvement
1,1,0,0,0,0,1,1,1,1,0,8,0,5,0,97,Highly Suitable
0,0,0,0,0,0,0,0,0,1,1,0,1,5,0,70,Not Suitable
0,0,1,0,0,0,1,1,1,0,1,8,6,0,2,51,Highly Suitable
1,1,0,0,0,1,1,0,0,0,1,2,7,4,0,99,Highly Suitable
1,0,1,1,1,0,0,1,1,1,1,2,4,1,1,34,Suitable
1,0,1,1,1,1,1,0,0,0,1,7,2,1,2,51,Highly Suitable
0,0,1,1,1,0,1,0,1,1,1,3,2,2,2,68,Highly Suitable
1,1,1,0,0,1,0,1,0,1,1,5,4,0,2,45,Highly Suitable
1,1,1,0,0,0,0,0,1,0,0,1,3,0,0,38,Needs Improvement
1,1,0,0,0,1,0,0,1,1,1,4,1,4,1,53,Suitable
1,0,1,1,0,1,1,0,1,1,0,4,5,4,1,96,Highly Suitable
0,0,0,1,1,0,0,1,1,0,1,7,2,0,2,26,Suitable
1,0,1,1,0,0,0,1,1,1,0,2,8,0,1,55,Suitable
0,0,0,1,0,1,1,0,0,0,1,1,6,0,0,92,Suitable
0,1,0,0,1,0,1,1,1,0,0,2,1,2,0,54,Suitable
1,0,0,1,1,1,0,1,0,1,1,2,3,1,1,34,Suitable
0,0,1,0,0,0,1,1,0,1,0,0,1,5,0,25,Needs Improvement
0,0,1,0,1,0,1,0,1,0,0,8,8,1,0,36,Highly Suitable
0,1,1,1,0,0,0,0,1,0,1,3,1,4,1,28,Suitable
1,1,1,0,0,1,1,1,1,1,1,3,7,3,0,77,Highly Suitable
0,1,1,1,0,1,0,0,0,1,0,0,8,5,1,73,Highly Suitable
1,0,1,1,1,0,1,0,0,1,0,0,7,3,1,82,Highly Suitable
1,1,0,1,1,1,1,1,0,0,1,4,6,1,0,78,Highly Suitable
1,1,0,1,0,1,1,0,0,0,0,3,4,1,1,38,Highly Suitable
1,1,1,0,0,0,0,1,0,0,0,6,4,1,0,21,Needs Improvement
0,1,1,1,0,0,1,1,0,0,0,0,3,2,0,27,Needs Improvement
1,1,1,1,0,1,0,1,1,1,0,7,4,1,2,38,Highly Suitable
1,0,0,0,0,0,0,0,0,0,0,4,6,3,0,47,Needs Improvement
0,1,0,0,1,0,0,1,1,0,1,8,6,5,2,95,Highly Suitable
1,1,0,0,1,1,0,1,0,1,1,1,2,4,0,74,Highly Suitable
0,0,0,0,0,1,0,1,0,0,1,5,7,0,1,94,Suitable
0,0,1,1,0,1,0,0,1,0,0,3,6,0,1,92,Suitable
1,0,1,1,1,0,1,0,1,1,0,6,6,5,1,81,Highly Suitable
0,1,1,1,1,1,0,0,0,1,0,2,1,0,0,95,Suitable
0,1,0,0,1,1,0,0,1,1,0,6,5,1,2,32,Suitable
1,1,0,1,0,1,0,1,1,1,0,0,6,5,1,88,Highly Suitable
0,1,1,0,1,0,1,0,0,1,0,6,7,2,2,91,Highly Suitable
0,1,1,0,0,1,1,0,0,0,0,2,0,5,1,58,Suitable
0,0,0,1,1,0,0,1,0,1,1,5,4,2,0,32,Needs Improvement
1,0,1,0,1,0,1,1,0,0,0,7,8,1,2,33,Highly Suitable
1,1,0,0,1,0,0,0,0,0,0,2,4,0,2,23,Needs Improvement
0,0,0,0,1,1,1,0,1,0,0,0,4,2,1,78,Suitable
1,0,0,1,0,0,0,1,0,0,1,7,8,2,0,77,Highly Suitable
0,0,0,1,0,0,1,0,0,1,0,3,3,4,1,53,Suitable
0,0,0,1,1,0,0,0,1,1,1,7,8,5,1,73,Highly Suitable
0,0,0,0,1,0,1,1,1,0,0,5,4,0,2,49,Suitable
1,0,0,0,1,1,0,1,0,1,0,6,2,3,1,42,Suitable
1,1,0,1,0,1,0,0,0,1,1,7,0,5,2,77,Highly Suitable
1,1,1,0,1,0,1,0,0,1,1,6,1,0,1,48,Highly Suitable
0,0,0,1,0,1,1,1,1,1,1,8,7,0,1,55,Highly Suitable
0,1,1,0,0,1,0,1,1,1,0,2,1,3,2,20,Suitable
0,0,1,1,1,1,1,1,1,1,1,2,1,5,1,83,Highly Suitable
1,1,0,1,0,0,1,1,0,1,0,2,5,4,1,62,Highly Suitable
1,0,1,0,0,1,1,0,0,1,1,5,8,5,2,97,Highly Suitable
0,1,0,1,0,0,1,0,0,1,0,8,3,2,2,72,Highly Suitable
0,0,0,0,1,1,0,1,0,1,0,4,7,3,2,23,Highly Suitable
1,0,0,0,0,1,0,0,1,0,1,7,3,1,0,22,Needs Improvement
1,0,1,0,1,0,0,1,0,1,1,6,0,3,2,50,Highly Suitable
0,0,0,0,1,0,1,0,0,1,0,1,0,3,2,44,Needs Improvement
0,1,0,0,1,1,0,1,1,0,0,7,0,0,2,42,Suitable
0,0,1,0,0,1,0,1,1,1,1,8,0,2,0,89,Highly Suitable
0,0,1,0,1,1,0,1,1,1,0,4,7,1,2,51,Highly Suitable
0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,41,Not Suitable
1,1,0,1,1,0,1,1,1,0,1,2,1,2,1,52,Highly Suitable
1,1,1,1,0,1,1,1,0,1,1,2,5,0,0,84,Highly Suitable
1,0,0,1,0,0,0,1,0,0,0,1,4,0,0,25,Needs Improvement
1,1,0,1,0,1,1,1,0,0,1,8,2,3,2,37,Highly Suitable
1,1,0,0,1,0,0,0,1,0,0,8,7,2,0,69,Highly Suitable
0,0,0,1,0,1,1,1,0,0,0,2,4,4,1,67,Suitable
0,0,1,1,1,0,1,0,1,0,0,2,1,2,1,23,Needs Improvement
0,1,1,1,1,1,1,1,1,0,0,0,5,1,0,75,Highly Suitable
0,0,1,1,0,0,1,0,1,0,1,7,1,5,0,22,Suitable
0,1,1,1,0,1,1,0,0,0,0,8,8,0,2,47,Highly Suitable
0,1,0,0,1,1,0,0,0,0,0,8,1,5,1,53,Suitable
0,0,1,1,0,1,0,0,1,1,1,3,4,3,0,77,Highly Suitable
0,1,0,1,1,1,0,0,0,1,0,7,3,0,0,63,Highly Suitable
1,1,0,1,1,1,1,0,1,0,1,6,0,2,0,44,Highly Suitable
0,0,0,0,0,0,0,1,0,1,1,4,4,1,2,53,Needs Improvement
0,0,1,1,0,0,0,0,0,1,0,2,8,3,0,30,Needs Improvement
1,1,0,0,1,0,0,0,0,1,0,5,3,4,1,60,Highly Suitable
0,0,1,1,1,1,0,1,1,0,1,8,8,0,2,29,Highly Suitable
1,1,1,0,1,1,0,0,0,1,1,0,0,5,2,62,Highly Suitable
0,1,0,0,0,1,0,1,0,1,0,3,4,2,0,92,Suitable
1,0,1,1,1,0,1,1,1,1,1,7,5,1,2,74,Highly Suitable
0,0,0,1,1,0,0,0,1,0,1,5,8,1,0,34,Suitable
0,1,1,1,0,0,0,0,0,0,0,1,0,5,2,26,Suitable
1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,67,Needs Improvement
0,0,0,0,1,1,0,1,0,0,0,1,8,2,0,44,Needs Improvement
1,0,1,0,0,0,1,1,1,1,1,5,0,1,1,49,Highly Suitable
0,1,0,0,0,0,1,1,0,1,0,0,4,5,1,35,Needs Improvement
1,1,1,1,1,1,0,1,1,0,0,2,5,4,1,56,Highly Suitable
0,1,0,1,0,0,1,0,1,1,0,2,1,1,1,91,Suitable
1,0,1,1,0,0,0,0,1,1,0,2,1,4,0,54,Suitable
1,0,1,0,1,1,0,1,0,0,1,5,2,1,0,45,Suitable
0,1,0,0,1,1,1,1,0,1,1,3,4,5,1,38,Highly Suitable
0,0,1,0,1,0,1,1,0,0,0,8,4,0,2,48,Highly Suitable
1,0,0,1,0,0,0,0,1,1,1,4,1,4,0,69,Suitable
0,0,0,1,0,1,1,0,0,0,1,2,2,2,0,94,Suitable
0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,84,Suitable
0,0,1,1,0,0,0,1,0,0,0,6,5,0,2,80,Highly Suitable
1,0,1,1,0,1,1,0,1,0,0,5,5,4,0,34,Highly Suitable
1,0,1,0,0,0,0,0,1,1,1,8,0,0,2,29,Suitable
1,0,1,0,1,1,0,0,0,0,1,7,8,2,0,34,Highly Suitable
1,0,1,1,1,1,0,0,1,1,0,6,2,4,1,44,Highly Suitable
1,1,1,0,0,0,0,0,0,0,1,8,5,4,2,21,Highly Suitable
0,1,0,0,1,0,0,1,1,0,1,1,4,3,0,95,Suitable
1,1,0,1,1,0,0,1,1,0,0,5,7,4,0,72,Highly Suitable
0,0,1,0,0,0,1,1,1,0,1,5,1,3,2,26,Suitable
0,1,0,0,0,1,1,0,1,1,0,4,5,5,0,24,Suitable
1,1,0,0,0,1,0,1,1,1,1,3,3,2,2,58,Highly Suitable
1,1,1,0,1,1,0,1,0,1,0,7,1,5,0,61,Highly Suitable
0,0,0,1,1,1,1,0,0,0,1,6,7,0,0,78,Highly Suitable
0,0,1,1,0,0,0,0,0,1,1,1,5,0,1,98,Suitable
1,1,1,1,1,0,0,0,0,0,1,8,3,2,0,38,Highly Suitable
0,1,1,0,1,0,1,1,1,1,0,8,1,1,1,36,Highly Suitable
1,1,1,0,1,0,1,1,0,0,0,1,7,4,2,56,Highly Suitable
0,0,0,1,0,1,0,1,0,1,0,1,4,2,2,32,Needs Improvement
0,1,1,1,1,0,1,0,1,1,1,3,2,0,1,22,Suitable
0,0,1,0,1,1,0,0,0,0,0,7,4,2,2,80,Highly Suitable
1,0,0,1,0,0,0,1,0,0,1,3,7,1,2,66,Highly Suitable
1,0,0,0,0,0,1,0,0,0,0,1,2,4,2,91,Suitable
0,0,0,0,0,1,1,0,1,1,0,8,7,5,2,67,Highly Suitable
1,1,0,1,0,0,0,0,0,1,0,8,0,5,2,30,Highly Suitable
0,0,1,0,0,0,0,1,0,0,1,6,2,5,1,51,Suitable
1,1,0,1,1,1,0,0,1,0,0,2,6,4,0,48,Highly Suitable
0,1,1,1,0,0,1,0,0,0,1,1,7,4,2,91,Highly Suitable
0,1,0,0,0,0,0,0,0,1,1,2,5,4,0,74,Needs Improvement
1,1,1,0,1,1,0,1,1,1,0,0,0,0,2,20,Suitable
1,1,1,0,0,1,0,1,0,0,0,5,2,3,1,71,Highly Suitable
1,0,0,1,1,1,0,1,1,0,1,1,2,2,1,39,Suitable
1,0,0,1,1,0,1,1,0,1,0,0,8,1,1,35,Suitable
0,0,1,0,1,0,0,1,1,0,1,7,7,3,0,50,Highly Suitable
1,0,0,1,0,1,0,1,1,0,1,4,7,5,1,47,Highly Suitable
1,1,1,0,0,1,0,1,0,1,1,2,8,4,2,84,Highly Suitable
1,1,0,1,0,0,1,0,0,1,0,6,7,4,0,23,Highly Suitable
0,1,1,1,1,0,0,0,1,0,0,3,0,4,2,24,Suitable
1,1,1,0,1,0,0,0,0,1,1,6,6,3,0,56,Highly Suitable
1,1,0,0,1,0,1,1,1,1,0,5,4,0,1,97,Highly Suitable
0,1,1,0,0,1,1,0,0,1,1,3,3,5,1,75,Highly Suitable
1,1,0,1,0,1,1,0,1,1,1,6,2,5,1,70,Highly Suitable
0,0,1,1,0,0,1,1,0,1,0,6,1,3,2,72,Highly Suitable
1,0,0,0,1,1,1,0,1,1,1,7,4,4,2,63,Highly Suitable
1,0,1,1,0,1,1,1,1,1,1,2,4,4,2,64,Highly Suitable
0,0,1,0,1,0,1,0,0,1,1,7,1,5,0,90,Highly Suitable
0,0,1,0,0,1,0,1,0,1,1,6,5,1,0,64,Suitable
1,0,1,0,0,0,1,0,0,1,0,3,2,3,0,84,Suitable
0,1,1,1,1,0,0,0,0,1,0,5,8,4,0,62,Highly Suitable
1,0,0,0,0,1,1,1,0,0,1,7,6,2,2,46,Highly Suitable
1,0,1,0,1,1,1,1,1,0,0,6,0,1,1,38,Suitable
0,0,1,0,0,1,1,0,0,1,1,0,6,5,0,85,Highly Suitable
0,1,0,1,1,1,1,0,1,1,1,0,3,0,0,25,Suitable
0,0,0,0,1,1,1,0,0,1,1,2,3,5,2,45,Suitable
1,1,1,0,0,1,1,1,0,1,1,3,5,5,0,20,Highly Suitable
1,1,0,1,0,0,0,1,0,1,0,4,6,2,0,31,Highly Suitable
0,0,0,1,0,0,1,0,1,0,0,8,1,1,0,86,Suitable
1,0,0,0,0,0,1,0,1,1,0,0,7,4,2,62,Suitable
0,1,1,1,1,0,1,0,0,0,1,0,7,4,0,34,Suitable
1,0,0,0,1,1,1,0,0,1,0,1,7,4,1,89,Highly Suitable
0,0,0,0,1,0,0,0,0,1,0,2,5,3,0,78,Needs Improvement
1,1,0,1,1,0,1,0,1,0,1,3,7,0,0,68,Highly Suitable
1,1,0,0,1,0,1,0,0,1,0,3,2,2,0,94,Highly Suitable
0,1,0,0,1,1,1,1,0,0,0,1,4,3,1,41,Suitable
0,1,0,0,1,0,1,0,0,0,1,0,8,4,2,63,Suitable
0,0,0,1,0,0,0,1,0,0,0,2,6,5,2,76,Suitable
0,0,0,0,0,0,0,0,0,0,0,3,5,3,1,34,Not Suitable
0,0,1,1,1,0,1,0,0,0,0,2,8,3,2,37,Highly Suitable
0,0,0,0,0,0,1,0,0,1,0,8,6,1,0,96,Highly Suitable
0,1,1,1,1,1,0,1,1,0,1,8,8,2,2,73,Highly Suitable
0,0,0,0,0,0,1,0,0,0,1,4,0,5,0,39,Not Suitable
1,0,1,1,0,0,0,0,1,0,1,8,8,3,0,63,Highly Suitable
1,0,0,0,0,1,0,1,1,1,1,0,1,2,2,54,Needs Improvement
1,0,0,1,1,0,0,0,0,0,0,7,5,5,0,93,Highly Suitable
1,1,1,0,1,0,0,1,1,0,0,5,5,4,0,26,Highly Suitable
0,1,1,0,0,0,0,1,1,1,0,0,8,0,2,69,Suitable
0,1,0,1,1,0,1,0,0,1,0,5,3,4,0,54,Highly Suitable
0,0,0,1,1,1,1,1,0,0,0,6,7,0,2,93,Highly Suitable
1,1,1,0,0,0,0,1,0,0,0,7,8,5,2,63,Highly Suitable
1,1,0,1,1,1,0,1,0,1,0,6,1,3,1,51,Highly Suitable
1,0,0,1,0,1,1,1,0,1,0,3,2,5,2,75,Highly Suitable
0,0,1,1,0,1,0,1,0,1,1,4,5,1,1,94,Highly Suitable
0,0,0,0,0,0,0,0,0,0,0,3,7,1,2,49,Needs Improvement
0,0,0,1,0,0,1,0,1,0,0,8,8,1,0,64,Highly Suitable
0,0,0,1,0,1,1,1,0,0,1,3,0,3,1,74,Suitable
0,0,0,1,1,0,0,0,1,0,1,0,4,3,1,99,Suitable
0,0,1,1,0,1,0,1,0,0,1,1,5,0,2,45,Suitable
0,1,0,0,1,1,0,1,1,0,1,1,5,5,0,44,Highly Suitable
1,0,0,0,0,1,0,1,0,0,1,1,0,1,2,37,Needs Improvement
0,0,0,1,1,1,0,0,1,0,0,0,0,4,1,48,Needs Improvement
1,1,0,1,0,1,0,0,1,1,0,1,8,4,1,53,Highly Suitable
0,1,0,1,1,1,0,0,0,0,1,6,7,5,1,33,Highly Suitable
1,0,1,1,0,1,1,0,0,0,1,6,8,4,1,85,Highly Suitable
0,0,0,0,1,0,0,0,1,0,1,4,5,2,1,61,Needs Improvement
0,0,1,0,0,1,0,0,0,0,1,1,1,5,1,46,Needs Improvement
0,1,1,1,0,0,1,0,0,1,1,5,4,2,2,66,Highly Suitable
1,0,0,0,1,1,1,0,1,0,0,7,8,1,0,31,Highly Suitable
0,0,0,1,0,0,0,0,0,1,0,3,2,3,2,25,Not Suitable
0,0,0,1,0,0,1,0,0,0,0,4,5,4,2,40,Suitable
0,1,0,1,1,0,1,1,0,1,1,7,2,0,1,33,Suitable
1,0,0,0,1,1,0,1,1,1,0,2,7,5,1,77,Highly Suitable
1,1,0,1,0,1,0,1,1,1,1,1,8,4,0,56,Highly Suitable
0,0,0,0,0,0,0,1,0,0,1,3,0,2,1,67,Not Suitable
0,0,0,1,0,1,1,1,0,0,0,7,4,1,1,64,Highly Suitable
0,0,1,0,1,0,1,0,0,0,1,2,2,1,0,51,Suitable
0,1,1,1,0,1,1,1,0,1,0,2,8,0,0,67,Highly Suitable
1,1,1,0,1,1,1,1,1,0,1,1,6,4,1,43,Highly Suitable
1,1,1,1,0,1,1,0,0,1,0,5,1,0,1,47,Highly Suitable
1,1,1,1,1,0,0,1,0,1,1,8,6,0,0,48,Highly Suitable
0,0,1,0,1,1,0,1,1,0,1,3,2,5,2,59,Suitable
0,0,1,1,1,0,1,0,0,0,1,5,7,3,0,84,Highly Suitable
1,1,1,0,0,0,1,0,1,1,0,7,1,3,1,81,Highly Suitable
0,0,1,1,0,0,1,1,1,0,0,7,4,4,0,83,Highly Suitable
0,0,0,1,0,0,0,0,1,0,1,8,5,3,1,33,Highly Suitable
1,0,1,1,0,1,0,1,1,1,0,4,1,3,0,63,Highly Suitable
1,0,0,0,1,1,0,0,0,1,0,2,0,4,0,28,Needs Improvement
0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,32,Needs Improvement
0,0,0,1,1,1,0,0,1,1,1,6,1,3,2,52,Highly Suitable
0,1,0,0,1,0,1,1,0,0,1,1,7,2,0,20,Suitable
1,0,1,1,0,1,0,0,0,0,0,6,2,0,0,100,Suitable
1,1,0,0,0,1,0,1,1,0,0,3,6,1,1,40,Highly Suitable
1,1,1,0,1,1,0,0,1,0,0,2,7,2,2,50,Highly Suitable
1,1,0,1,0,0,1,0,1,1,0,6,8,2,1,46,Highly Suitable
0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,97,Needs Improvement
0,1,1,0,1,1,0,1,0,1,1,6,6,3,0,81,Highly Suitable
1,0,0,1,0,0,1,1,1,1,0,7,8,1,2,59,Highly Suitable
1,0,0,1,0,0,0,1,0,0,1,8,4,5,1,57,Highly Suitable
0,0,1,1,0,0,0,0,0,0,1,3,8,1,0,100,Suitable
0,0,0,0,0,0,0,1,1,0,1,8,6,1,2,89,Highly Suitable
1,0,1,1,1,1,0,0,1,0,1,0,8,1,0,46,Highly Suitable
1,0,0,0,0,0,0,1,1,1,1,5,6,5,0,76,Suitable
0,0,0,1,0,0,1,1,1,0,0,7,3,0,2,83,Highly Suitable
0,1,1,1,1,0,1,0,1,1,1,5,2,0,0,40,Highly Suitable
1,1,0,1,1,0,0,1,0,0,1,4,8,4,0,96,Highly Suitable
1,0,1,1,0,1,1,1,1,0,0,6,3,4,2,64,Highly Suitable
0,0,1,1,1,0,0,1,1,0,0,3,7,5,2,50,Highly Suitable
1,0,1,0,1,0,0,1,1,1,0,1,7,1,0,95,Suitable
0,0,0,1,1,0,0,0,1,0,1,5,4,1,1,27,Needs Improvement
1,1,1,0,1,0,0,0,0,0,0,4,3,2,1,55,Highly Suitable
1,0,0,0,1,0,0,0,1,0,1,8,0,4,0,58,Highly Suitable
1,1,1,1,1,1,1,0,0,0,1,4,4,2,0,89,Highly Suitable
0,1,1,1,1,1,1,1,1,1,0,0,4,4,0,94,Highly Suitable
1,1,1,1,1,0,1,1,1,1,1,1,7,0,1,32,Highly Suitable
0,0,0,0,0,0,1,0,1,0,1,7,8,3,0,41,Suitable
1,1,1,0,0,1,1,0,0,1,0,2,6,5,0,33,Highly Suitable
0,0,1,0,1,1,1,1,0,1,0,6,4,2,2,99,Highly Suitable
1,1,1,0,1,0,0,1,1,1,0,4,2,1,2,30,Highly Suitable
0,1,1,0,0,0,0,0,1,1,0,4,1,3,2,57,Suitable
1,0,1,0,1,1,0,0,1,1,1,4,3,1,0,58,Highly Suitable
0,0,1,0,1,0,1,1,1,0,1,0,8,0,1,50,Suitable
0,0,0,0,1,1,1,1,0,0,0,4,4,2,0,80,Highly Suitable
1,0,0,1,1,0,1,1,0,0,0,4,3,0,0,40,Suitable
0,0,1,1,1,0,0,0,0,1,1,5,8,2,0,23,Highly Suitable
